Admin,pairs_n,points_n,ph_variogram_mean,ph_vario_sd,log_SOC_variogram_mean,log_SOC_vario_sd
10503001,1,1,0.19857802900041305,NA,0.2041245159272387,NA
10503005,1,1,0.20437622200122435,NA,0.20539851928115213,NA
10503006,6,3,0.19929477273800617,0.0012333575619127624,0.20428084282307743,2.687878656723902e-4
10503009,1,1,0.20475529674866075,NA,0.2054828342343739,NA
10503010,15,5,0.20221089380418805,0.0031958536074332355,0.20492316229878468,7.059147554899654e-4
10503012,3,2,0.1984594669598454,3.161237379774645e-4,0.20409897623489923,6.826494850099047e-5
10503014,10,4,0.20194845741902528,0.002318400019681396,0.2048634542395414,5.096250237677358e-4
10503017,1,1,0.1992292263193077,NA,0.2042657061304527,NA
10503018,1,1,0.19820308603991624,NA,0.20404361611532268,NA
10503019,10,4,0.2024418669922645,0.004307123566959879,0.20497685954149394,9.547376050244434e-4
10503020,3,2,0.20042644647526467,5.926780747719705e-4,0.20452699637316796,1.2973522496251058e-4
10503021,6,3,0.19867316685347933,6.587180687101759e-4,0.20414542547001746,1.4291298066073348e-4
10503023,6,3,0.2008401927370987,0.002643257948861646,0.20462045781639862,5.809762459011674e-4
10503024,6,3,0.20506171352238894,0.006248401546250815,0.2055629367619151,0.0013915677628054785
10503025,10,4,0.20139870679670707,0.0028063309897886574,0.2047434887829338,6.181655659490218e-4
10503026,10,4,0.1989449485658947,0.001071288640249914,0.20420482114897426,2.328303365869933e-4
10503028,3,2,0.19851922377905903,4.3249874505087377e-4,0.20411195522325778,9.338687661475896e-5
10503029,1,1,0.20051282631374834,NA,0.20454577726099477,NA
10503031,1,1,0.19901267914949056,NA,0.20421867541675037,NA
10503901,3,2,0.20467792067050133,0.004305739027778375,0.20547039571656905,9.536728198899568e-4
10503907,3,2,0.19915936583510413,8.464329352362358e-4,0.20425089543194502,1.8391033914376604e-4
10503908,15,5,0.2014169466565376,0.002613850449614742,0.2047472112761279,5.751924227583803e-4
10504001,1,1,0.19801255472091658,NA,0.2040026875942383,NA
10504007,10,4,0.2020649126591768,0.0034805363305817154,0.20489140587178686,7.708018262446151e-4
10504008,6,3,0.19892765810498164,9.344985692571582e-4,0.2042008561373884,2.0280478780238009e-4
10505001,3,2,0.2017359841778401,0.0027806602179538524,0.20481674506879477,6.120857594367299e-4
10505002,1,1,0.20031985529034205,NA,0.20450354672221047,NA
10505003,28,7,0.2028240726973617,0.004095499070050342,0.20506068157830934,9.118627617145125e-4
10505005,3,2,0.1992231211604403,0.0010150833444291423,0.20426488052915157,2.208641111653137e-4
10505010,1,1,0.19805266973628333,NA,0.20401128767711849,NA
10505012,45,9,0.20015776435680221,0.00235769514325039,0.2044709033871681,5.191637865073003e-4
10505013,6,3,0.2006697874240046,0.002058959034014581,0.20458206800635573,4.5119184140495535e-4
10505014,28,7,0.19932803896113194,0.001224873099638585,0.20428820150694696,2.669459070599804e-4
10505015,3,2,0.20010507017768217,0.0016751154084363633,0.2044576484268769,3.6666262788242717e-4
10505018,3,2,0.19900130458712406,7.115833314847206e-5,0.204216209823552,1.5443093702902433e-5
10505019,21,6,0.20117019286343202,0.002077035912887699,0.20469194535337187,4.567950036174838e-4
10505020,3,2,0.19913212664359775,9.556313332286884e-4,0.2042451361718892,2.0717076688635957e-4
10505022,1,1,0.19945002141690912,NA,0.20431373126757585,NA
10505023,6,3,0.20153913083164499,0.002062771512696994,0.2047728342608954,4.521801396517097e-4
10505024,15,5,0.2033233598589996,0.00572157339473169,0.20517634505258964,0.0012760469547402223
10505025,3,2,0.2005450820182112,0.0010264917078840643,0.20455322655163755,2.245979231751157e-4
10505026,3,2,0.19955873505286154,0.0012488142373705319,0.20433806704807314,2.725054372481521e-4
10505028,1,1,0.19902412884709111,NA,0.20422116026876053,NA
10505029,3,2,0.2001079224138184,0.0018164066652326888,0.20445870022971593,3.9544986698681657e-4
10505030,3,2,0.19932979750669574,0.001093772675825868,0.20428812663298043,2.3823172053349557e-4
10505032,6,3,0.19947940615017787,0.0010283492814636118,0.2043207047687337,2.2427641117147556e-4
10505033,6,3,0.20318372550630345,0.003848086323400868,0.20513912834466252,8.514037091476337e-4
10505034,21,6,0.1992050831393016,0.0010023923899670343,0.20426112988701323,2.1854189235725755e-4
10505035,1,1,0.19812893501881546,NA,0.20402766650523296,NA
10505037,1,1,0.20076750087633335,NA,0.20460157250863617,NA
10505038,1,1,0.19805175142775083,NA,0.2040110906607329,NA
10505039,1,1,0.20049855956701856,NA,0.204542653678531,NA
10505040,1,1,0.20056502867121573,NA,0.20455720838812935,NA
10505041,6,3,0.20218634932603138,0.0030257563682455253,0.20491680933152473,6.690906662265401e-4
10505042,1,1,0.1980161253381567,NA,0.20400345244876245,NA
10505043,21,6,0.20208101986376825,0.0028854371104972873,0.20489380847024644,6.37790463750918e-4
10505044,15,5,0.19912373512186068,0.0010329557522772627,0.20424351351725736,2.2498041443558294e-4
10505045,3,2,0.20050477578533338,0.002057329839236132,0.20454572589460915,4.490012727152353e-4
10505046,21,6,0.20050106008079835,0.00238347712078352,0.2045460218350023,5.237238682506486e-4
10505047,45,9,0.2009592248183787,0.0019751954535071163,0.20464562290902202,4.3331733042326455e-4
10505049,6,3,0.19918199159773878,9.726309025343315e-4,0.20425602459316913,2.116033186145587e-4
10505050,1,1,0.20582609142157252,NA,0.20572155087162314,NA
10505051,1,1,0.19814840197861608,NA,0.20403185168973126,NA
10505053,6,3,0.20362921166224052,0.003570080964048105,0.20523713540428482,7.885283614221988e-4
10505054,1,1,0.19981948372569686,NA,0.20439424133544504,NA
10505801,1,1,0.19832785974430756,NA,0.20407049658816548,NA
10506002,1,1,0.19897006671501302,NA,0.20420942940271766,NA
10506003,3,2,0.20043019772572263,0.002045980998187635,0.20452945338180656,4.46015117122139e-4
10506004,28,7,0.2023370085483335,0.0027827914449418045,0.20495019467256712,6.134346200786214e-4
10506005,21,6,0.19946636254152228,0.0016428846379053666,0.20431886932286397,3.597978151306834e-4
10506006,3,2,0.20126763241745108,0.0024624867482086173,0.20471351440385085,5.388704834731572e-4
10506012,3,2,0.20029323870757976,0.0018905040288325434,0.20449922745447474,4.1222676794137815e-4
10506014,10,4,0.2007742072401986,0.0023624316224536463,0.2046054266221297,5.213348333573676e-4
10506015,3,2,0.1995088686451643,5.105657410024006e-4,0.20432665864200095,1.1123413761656404e-4
10506016,10,4,0.19872249928437755,5.857272574828378e-4,0.2041560681546656,1.269019972925463e-4
10506017,6,3,0.20131170372701096,0.0026467546114200967,0.20472391989858818,5.817836689427517e-4
10506018,21,6,0.20258161747014913,0.004680602420273014,0.20500914552643298,0.001041200595198981
10506019,1,1,0.20007397094344867,NA,0.2044497969051484,NA
10506025,6,3,0.20020043517650687,0.0022093341824908795,0.20447991426310805,4.8257922108419215e-4
10506026,1,1,0.19874786408968698,NA,0.20416126633573878,NA
10506028,1,1,0.1982571655462908,NA,0.204055260770301,NA
10506030,1,1,0.19937807015250694,NA,0.2042980735292641,NA
10506031,1,1,0.19916819654093326,NA,0.2042524440877149,NA
10506033,1,1,0.20008966290056207,NA,0.20445322505360702,NA
10506035,21,6,0.20028621228541613,0.0020983249253448055,0.20449842020163217,4.6105856974466646e-4
10506036,3,2,0.2002274425917538,3.813468509968193e-4,0.2044833932917379,8.333215226148208e-5
10506901,36,8,0.20554602630626376,0.006194262869657838,0.20567122197719373,0.0013954281128404117
10506902,21,6,0.20724960269585965,0.00785401927676584,0.20605823660097275,0.001777766388334094
10506903,15,5,0.20514940832639136,0.00432084171772441,0.20557689799801038,9.621221791528515e-4
10506904,3,2,0.20172908520167282,0.003146756830453157,0.2048161243540365,6.907194631284962e-4
10506910,91,13,0.2106299669626281,0.010505133862795205,0.20683204822411708,0.0023963238748277438
10507005,3,2,0.20007967851619854,3.3916517635567344e-4,0.20445108836180717,7.411947066379421e-5
10507009,3,2,0.19873905112219095,6.363646128777821e-4,0.20415964685486773,1.3756643868583578e-4
10507011,1,1,0.1992883225497682,NA,0.20427855328108502,NA
10507014,6,3,0.1990704626264387,7.40489568666696e-4,0.20423159116812292,1.6077344306718164e-4
10507015,3,2,0.19989207318656693,0.0015820613344533735,0.20441121553911729,3.444538721149807e-4
10507016,15,5,0.20091646307028974,0.0020634921702985193,0.2046361960989868,4.53836777146568e-4
10507017,1,1,0.20109004836793667,NA,0.20467233360391027,NA
10507021,1,1,0.1992651055136178,NA,0.2042735054309619,NA
10507022,1,1,0.19938550019835613,NA,0.20429969009011967,NA
10507023,3,2,0.2005475637999176,0.0018296359980731014,0.20455457387968895,4.010365834515782e-4
10507024,6,3,0.1995066264923457,0.0010398167597498137,0.20432665795302135,2.266567156171452e-4
10507025,3,2,0.2015331687410219,0.001668744162976947,0.204770568608659,3.673829891252581e-4
10507028,1,1,0.19992799912193035,NA,0.20441792110188406,NA
10507029,6,3,0.1986789176772339,5.88198922968407e-4,0.2041466130049613,1.2748359100436918e-4
10507902,21,6,0.20409408287280015,0.0047219039737688645,0.2053435934926425,0.0010530116619135524
10508001,6,3,0.19911524375309295,8.689921494099965e-4,0.20424148491035718,1.8843154952798437e-4
10508002,3,2,0.1998370466555343,0.0010683615557284987,0.2043985435199611,2.3318881811582517e-4
10508003,3,2,0.19977729597694238,0.0014849800072453945,0.2043859546523789,3.242192400783835e-4
10508004,6,3,0.20142702891076386,0.0030841980138367362,0.2047499038985744,6.820161080337255e-4
10508005,1,1,0.1985910763243347,NA,0.20412733715947082,NA
10508006,15,5,0.20084492223250042,0.00237126806164041,0.2046210681779249,5.228749560012198e-4
10508007,10,4,0.2005789673756204,0.001667996814800141,0.20456163570737754,3.654028686518206e-4
10508008,6,3,0.20070414699252348,0.0027129366144060963,0.20459104598283373,5.944674868476596e-4
10508010,1,1,0.20155387709383002,NA,0.20477426797206144,NA
10508011,10,4,0.20043098708340845,0.002108447627646147,0.20453019770653308,4.6112346009008156e-4
10508012,15,5,0.20051734583889816,0.001454808023137547,0.20454787201163818,3.1833388030987314e-4
10508013,15,5,0.2007623099815855,0.002105769658705967,0.20460249443620418,4.6351398895115716e-4
10508014,1,1,0.20011787480145662,NA,0.20445938909924627,NA
10508015,6,3,0.20067977050945623,0.0015021613318178127,0.20458345102255493,3.2805346813810746e-4
10508016,6,3,0.20183965693449785,0.0031502215241536375,0.20484098478967303,6.945293378853308e-4
10508017,6,3,0.20282140381433808,0.003673211800638754,0.20505841043186757,8.135770981178492e-4
10508905,91,13,0.20370787868953408,0.0047743482158764715,0.20525843050160653,0.0010655111949660616
10508906,465,30,0.209728561490412,0.010279634589488763,0.20662721942668957,0.0023525926965166583
10509001,3,2,0.1991102487217896,8.624129365208951e-4,0.204240271304255,1.8709084333807396e-4
10509003,1,1,0.19924075158068877,NA,0.20426821124629357,NA
10509004,3,2,0.20027111081157484,0.0018854342325386449,0.20449430053763554,4.1190437766039156e-4
10509005,1,1,0.1981469685832626,NA,0.204031543471678,NA
10509006,6,3,0.1996734492589362,0.001297081747969145,0.2043634089132042,2.82112674975377e-4
10509007,1,1,0.19802519181812905,NA,0.2040053952216084,NA
10509008,1,1,0.1987650644835863,NA,0.20416499142193542,NA
10509009,36,8,0.20363027609187986,0.0052720054173130936,0.20524320508021585,0.0011734146860813907
10509010,36,8,0.20287293829649553,0.003551751364127849,0.20507048438998826,7.84502705216673e-4
10509011,1,1,0.19804626654685456,NA,0.20400991404059754,NA
10509013,6,3,0.20213739989315113,0.0036412489388857254,0.2049075510123849,8.050871520694894e-4
10509015,36,8,0.19975118759100782,0.0014938411633623502,0.20438064983306395,3.268773174006365e-4
10509016,15,5,0.19906417966530865,9.309469482417448e-4,0.20423046423910332,2.026140081344147e-4
10509017,1,1,0.1986465637464162,NA,0.204139339173567,NA
10509018,1,1,0.1985016005365015,NA,0.20410799709546268,NA
10509019,1,1,0.19895573130932284,NA,0.20420631959061084,NA
10509020,6,3,0.1989305604133459,8.111770072020265e-4,0.20420133543691776,1.7595437384120317e-4
10509021,15,5,0.20225502719560404,0.003145003214020437,0.20493277952628497,6.943853220708488e-4
10510002,6,3,0.2008513186286236,0.0022161644974508037,0.20462212376427752,4.858275243521459e-4
10510003,3,2,0.20035029552039318,0.0018661941350230742,0.20451146140975418,4.089913970909676e-4
10510004,1,1,0.20255174448749702,NA,0.20499423110042825,NA
10510007,3,2,0.19884053097704443,6.560215978318991e-4,0.20418159453468987,1.4225247208532254e-4
10510008,3,2,0.19887431467004807,4.491645814392771e-4,0.2041887881707164,9.726812511755746e-5
10510011,3,2,0.19954514685727717,0.0012079011750683116,0.20433508129270953,2.633895760340533e-4
10510013,1,1,0.1998975887352084,NA,0.2044112836217584,NA
10510014,3,2,0.19892268809993696,7.600224335970929e-4,0.20419952787763218,1.6445940015714344e-4
10511902,741,38,0.22214874834667844,0.021794253623048016,0.20955289527686738,0.005147594204289112
10531001,3,2,0.19847379650526303,4.0489292545522207e-4,0.20410213774124114,8.73153234745516e-5
10531002,1,1,0.19800232622682376,NA,0.2040004976743361,NA
10532001,6,3,0.19906086165393375,0.0010607982462154048,0.20422992864772144,2.30181793787237e-4
10532008,1,1,0.19803135686672718,NA,0.20400671673972712,NA
10601005,1,1,0.1985880663264066,NA,0.20412668627376132,NA
20101002,1,1,0.19901419181699745,NA,0.20421900368877144,NA
20101004,6,3,0.1993135532651641,0.0011008040789707249,0.20428473157920518,2.3996156308568159e-4
20101005,3,2,0.1991695137393459,6.352895282803768e-4,0.20425293723833218,1.3801937969865608e-4
20101006,1,1,0.1991452275630186,NA,0.20424745428670715,NA
20101009,3,2,0.1999000175786307,0.0013402382175492762,0.2044125268747891,2.9290191981479717e-4
20101014,1,1,0.1980543487930065,NA,0.20401164792110782,NA
20101015,1,1,0.1980811916130539,NA,0.20401740945878752,NA
20101016,10,4,0.19898534203412382,6.10843569586088e-4,0.20421300428049596,1.327731870995713e-4
20101017,6,3,0.1986907394608148,4.3235648178221005e-4,0.20414906052335893,9.353204140509018e-5
20101020,1,1,0.19843296349265196,NA,0.20409317348439784,NA
20101021,1,1,0.2006983732189223,NA,0.2045864209649778,NA
20101022,3,2,0.19817952757404428,8.476362578511919e-5,0.20403855514302707,1.8242339064570666e-5
20101023,1,1,0.19804154266573332,NA,0.2040089008432102,NA
20101024,1,1,0.19803017819645555,NA,0.20400646405751846,NA
20101901,10,4,0.20135871515394183,0.0023136165609366588,0.20473363251538157,5.094186368519622e-4
20102001,3,2,0.1995710259498307,8.741822529413657e-4,0.2043404123427431,1.9058653380470852e-4
20102002,10,4,0.200130986988546,0.001523363795685914,0.20446355441932046,3.325342641731817e-4
20102004,3,2,0.19968905790111788,0.0012125104994701271,0.2043664073872398,2.647435005376244e-4
20102005,1,1,0.19853136787248274,NA,0.20411442932674917,NA
20102006,1,1,0.20024211264309336,NA,0.204486544883238,NA
20102008,6,3,0.19972751229602398,0.0012890990588764245,0.20437517460557691,2.8038012509587826e-4
20102009,3,2,0.19823878089540403,1.8511002485783353e-4,0.20405133774355053,3.987396621757262e-5
20102010,1,1,0.19934719777077498,NA,0.20429135743721707,NA
20102011,15,5,0.20001810829715055,0.0016702457986793138,0.2044392092431094,3.6469551987514744e-4
20102015,10,4,0.2018696368828814,0.003475332346907667,0.2048484477027242,7.691003339158768e-4
20103002,3,2,0.1997456778676751,0.0014617846393937856,0.20437911463861774,3.1835331992454433e-4
20103003,3,2,0.19912011774263222,9.107161653950163e-4,0.20424248664869074,1.9735468285559266e-4
20103007,1,1,0.19830708081892334,NA,0.20406601686783496,NA
20103009,3,2,0.20010081842207933,0.001598807279510797,0.20445678160586767,3.481987331833494e-4
20103013,1,1,0.19847136876610438,NA,0.20410146655577863,NA
20103015,15,5,0.19889827940073465,8.652552649014921e-4,0.20419443247773497,1.8801246383763723e-4
20103016,1,1,0.19994793363201832,NA,0.2044222726883548,NA
20104002,6,3,0.1985682187211261,3.2900237138917967e-4,0.20412249274966365,7.112968535944211e-5
20105013,1,1,0.1983704040846339,NA,0.20407967239305963,NA
20105015,6,3,0.19938650709424802,0.001338546534129129,0.20430096410262044,2.915576341499542e-4
20105019,3,2,0.19819405872416257,1.3438460967698065e-4,0.2040416944857736,2.892719033061186e-5
20105020,10,4,0.19938288926278866,7.936565305344445e-4,0.204299533269849,1.7261492270431483e-4
20106004,3,2,0.20037230651054191,0.0014124371202164506,0.20451575964509963,3.091397916356367e-4
20106006,6,3,0.19832817583037257,3.2162522172832404e-4,0.20407068790752514,6.935843437189279e-5
20106009,3,2,0.19839519714905926,3.393985017170237e-4,0.2040851347390502,7.31353732976613e-5
20106010,6,3,0.19966958654733338,8.70142687978964e-4,0.20436197956065083,1.8952853820893562e-4
20106012,15,5,0.19950048167618223,0.0012149138980087693,0.20432569328744413,2.6448916027353096e-4
20106014,6,3,0.19837288333779932,3.3698047101535906e-4,0.20408032707314355,7.277344780208552e-5
20106015,6,3,0.1993463510167437,0.0011675974654349994,0.20429194637644038,2.5463151719704643e-4
20106016,21,6,0.20157428101695332,0.0023698838303784255,0.20478140038780898,5.207076471054116e-4
20107001,1,1,0.1984319192354724,NA,0.20409294804115055,NA
20107003,15,5,0.20231288366535483,0.0038654263259042016,0.20494744410330445,8.553118172608021e-4
20107004,21,6,0.1990861847364042,7.532321326777975e-4,0.20423503755760766,1.6386711564890622e-4
20107005,1,1,0.20363474440307217,NA,0.20523390337936773,NA
20107007,15,5,0.2008394576700891,0.0021328858747946267,0.2046193896032191,4.7025953805282576e-4
20107008,3,2,0.19870561898178865,5.68421944134842e-4,0.2041523321357412,1.230486883992876e-4
20107009,6,3,0.1991000281652309,7.422811529488765e-4,0.20423800045709284,1.6124354071780524e-4
20107010,1,1,0.20054975333126235,NA,0.20455386313413232,NA
20107011,15,5,0.19934776613855146,8.918858789369508e-4,0.20429200117248955,1.9423319811876983e-4
20107012,36,8,0.2016349591525969,0.0029464002280009897,0.2047959119100867,6.506929990303422e-4
20107013,6,3,0.19901619902300166,6.67775706822282e-4,0.20421974962684275,1.449091847093103e-4
20107014,15,5,0.20017154467975043,0.0019770499668010587,0.2044731256735615,4.3370223118409146e-4
20107015,10,4,0.19950615074934083,0.0010737161025576802,0.204326643518233,2.3408816043273624e-4
20107016,15,5,0.20034611427485047,0.002441674762439345,0.20451207808584285,5.381791555773141e-4
20107017,15,5,0.199573244528245,0.001597012315847288,0.2043419956294236,3.4973564967629524e-4
20107018,1,1,0.19859451687803048,NA,0.20412808117227596,NA
20107019,28,7,0.1993930585855609,0.0012891492600468452,0.20430239623752666,2.81460271963515e-4
20107020,10,4,0.2005326550718256,0.0017451808294575823,0.20455153657791805,3.8324783684094975e-4
20108001,1,1,0.19895374131957277,NA,0.20420588792466718,NA
20108002,1,1,0.20149334001876823,NA,0.20476095232343788,NA
20108003,3,2,0.19875663433558072,5.301751445009751e-4,0.20416333387978644,1.1493502639050957e-4
20108005,1,1,0.20219463099502105,NA,0.20491541134280608,NA
20108008,1,1,0.19948136701866898,NA,0.2043205548093768,NA
20108009,3,2,0.19973004756610704,8.9403288463154e-4,0.20437506607300582,1.9515405696620515e-4
20108010,1,1,0.19840345253637445,NA,0.20408680343319743,NA
20108012,3,2,0.19874989018967973,6.341259634922792e-4,0.2041619502333589,1.374450730298767e-4
20108013,3,2,0.19929628040087644,9.564181245951748e-4,0.20428077450978457,2.0753123661889592e-4
20109003,3,2,0.19862101668799984,5.326599627174378e-4,0.20413403947748865,1.1498604817003296e-4
20109004,1,1,0.1987060031578261,NA,0.2041522028457848,NA
20109009,1,1,0.19843826365023307,NA,0.20409431776877485,NA
20109012,6,3,0.20001036987394885,0.0020801501995263805,0.2044381438634299,4.5434986203502474e-4
20109014,3,2,0.1991860563114475,9.751739609457779e-4,0.20425679378957087,2.1211981652279513e-4
20109015,6,3,0.19856621333634053,3.794342827718683e-4,0.20412208481116614,8.211341301540885e-5
20109017,3,2,0.19915971538379082,9.38311983775709e-4,0.20425103033472514,2.0416445306036655e-4
20109019,1,1,0.19818447641480422,NA,0.2040396112984237,NA
20109021,6,3,0.20015477128461748,0.0016790007429059492,0.2044689272830021,3.663433974915713e-4
20110001,3,2,0.19850390429077727,4.0281553160055605e-4,0.2041086235058338,8.699421256554665e-5
20110002,3,2,0.19993488074203294,0.0015876345176902278,0.20442059054581255,3.4539625952880755e-4
20110003,6,3,0.19906706656901474,8.973824641612801e-4,0.20423101187185122,1.9502844340579621e-4
20110006,1,1,0.1992795393824455,NA,0.2042766435515003,NA
20110007,3,2,0.19820255941700404,1.1503477425027001e-4,0.2040435182707124,2.4760118032818288e-5
20110010,1,1,0.2000323723302571,NA,0.20444071045158863,NA
20110011,15,5,0.19966427395956432,0.0013903706824803749,0.20436155535439024,3.0359070944375695e-4
20110014,6,3,0.20017945849375704,0.001675210850677861,0.20447414900194344,3.6704541399445057e-4
20110017,1,1,0.19804635819051622,NA,0.2040099336983153,NA
20110018,15,5,0.1990005510880383,6.691976644206604e-4,0.20421640493107437,1.4514029142081506e-4
20110020,6,3,0.19856588394035146,5.188164414586645e-4,0.2041221306043857,1.1221559394566485e-4
20110021,3,2,0.19869814705136402,5.970367512150334e-4,0.20415074808175668,1.2915154885544008e-4
20110025,6,3,0.1996240121518608,0.0010432132765885714,0.2043522538865456,2.270633390662505e-4
20110801,1,1,0.19811560455033722,NA,0.20402480154215544,NA
20111001,6,3,0.1994489877333077,0.0014726643775755566,0.20431477150016503,3.2083251946426274e-4
20111002,1,1,0.20030700423233366,NA,0.20450073580652509,NA
20111003,3,2,0.1986748234060517,5.466409663240431e-4,0.20414567014504476,1.1815495266894926e-4
20111004,3,2,0.19879175780102334,0.00062887811753775235,0.20417101798916737,1.3625438972755268e-4
20111005,1,1,0.19905089952749622,NA,0.20422697095708633,NA
20111009,3,2,0.19941841521676082,0.0012094516176389314,0.20430761303557834,2.626552934097663e-4
20111011,3,2,0.19892813591122582,3.856612339398743e-4,0.2042004204095585,8.359939734976065e-5
20111012,1,1,0.19908223188133115,NA,0.20423377322851138,NA
20111013,1,1,0.20091206844522413,NA,0.20463327503431525,NA
20111014,1,1,0.19921621187555508,NA,0.20426287756520042,NA
20111015,1,1,0.19870225570654124,NA,0.2041513916318926,NA
20111017,3,2,0.1989094107910251,6.62823966950542e-4,0.20419653018361883,1.4371225348067937e-4
20111018,1,1,0.19805968381745828,NA,0.20401279268078695,NA
20111019,6,3,0.20005145694651832,0.0018264921861262217,0.20444648577631808,3.9981787810448665e-4
20111020,1,1,0.20285744474420384,NA,0.20506178820160234,NA
20111021,3,2,0.19826934745294889,2.2954529723233426e-4,0.20405793685175094,4.948520124214436e-5
20111022,1,1,0.19867173931151666,NA,0.20414478673576433,NA
20111024,1,1,0.19885055821337538,NA,0.20418351479964314,NA
20111026,1,1,0.20120808148041555,NA,0.2046982538183504,NA
20111028,3,2,0.20024924775727773,0.001546007361047076,0.20448909836367035,3.370838862974562e-4
20111029,3,2,0.19872901958365807,6.101495268735874e-4,0.20415741037107593,1.3227465565241286e-4
20111030,15,5,0.20023301095426094,0.0017270653477505383,0.20448609918744032,3.7850027430333096e-4
20111031,3,2,0.19847119182528064,3.927715498665445e-4,0.20410155391802431,8.48073503524473e-5
20111032,3,2,0.2004322277666282,0.0018601496954753546,0.20452934568171496,4.080299213521517e-4
20111034,3,2,0.19856694307325715,8.69942340127466e-5,0.20412212440958835,1.8811352748977628e-5
20111036,1,1,0.19810079339539577,NA,0.20402161930923474,NA
20112001,3,2,0.20058245279141762,0.0021207205550992283,0.20456267139326842,4.644294804777812e-4
20112003,6,3,0.20085693825844997,0.0020035708668483853,0.20462285679998554,4.4022324548639917e-4
20112005,1,1,0.20025354796317874,NA,0.20448904529015238,NA
20112006,105,14,0.2023066447954195,0.003992941233763606,0.20494661103205528,8.863952862644309e-4
20112007,6,3,0.20020889589645477,0.0017589671415240242,0.20448065830723036,3.860118421620188e-4
20112008,3,2,0.19914798152465066,8.221650306497042e-4,0.20424839460955008,1.7872092057096914e-4
20112010,3,2,0.19881000848177544,3.914668243436895e-4,0.20417482074147672,8.481064298962348e-5
20112011,1,1,0.19893139664416878,NA,0.20420104140285666,NA
20112014,1,1,0.19826930340761767,NA,0.20405787563626243,NA
20112016,3,2,0.20038706888197055,0.0019524696635809956,0.204519770633769,4.264231351336587e-4
20112017,1,1,0.19800891506766294,NA,0.20400190813208824,NA
20112018,1,1,0.2012023965770914,NA,0.20469700509526984,NA
20112019,1,1,0.19975222679556062,NA,0.20437957214471153,NA
20112027,15,5,0.19983923472858492,0.0014130048313815947,0.20439970859460643,3.0865788382945645e-4
20112028,1,1,0.1989926872645349,NA,0.20421433722166715,NA
20112035,3,2,0.20005494645032976,0.0017580795307202354,0.20444705891878423,3.8256845803765816e-4
20112039,1,1,0.198323062560014,NA,0.20406946225775927,NA
20112040,6,3,0.1995614881184577,0.0013068535075973853,0.20433895066689964,2.8490684383362686e-4
20112041,3,2,0.1988660666241813,6.747535437860602e-4,0.20418717752741525,1.459644440902481e-4
20112042,6,3,0.20183797607064852,0.0020763296563648705,0.20483846405118944,4.569789840397976e-4
20112043,6,3,0.20047099080499725,0.0019518696715839254,0.20453839972461832,4.2717702446765126e-4
20112044,3,2,0.19896531958096128,7.480968667012216e-4,0.20420873797419634,1.6206967318099913e-4
20112046,10,4,0.19894301570120454,9.916385804563824e-4,0.20420425199753284,2.1581863413897443e-4
20112047,3,2,0.20193056109226515,0.003297441585895475,0.20486065385543167,7.251387017050716e-4
20112803,1,1,0.1983157374964104,NA,0.20406788301006437,NA
20113004,6,3,0.19958957712569755,9.079637963053655e-4,0.20434457719187063,1.978952085760368e-4
20113005,3,2,0.19955222349813964,0.0012001046610371831,0.20433671123147373,2.6065270253258435e-4
20113006,6,3,0.1998028227566085,0.0014788083099261575,0.20439174977007077,3.2290225888740275e-4
20113007,6,3,0.20041342691710845,0.0012975374851887976,0.20452480308567572,2.8390870017435104e-4
20113008,1,1,0.20039306851255959,NA,0.2045195641765346,NA
20113012,1,1,0.198978372918244,NA,0.20421123144222614,NA
20113013,3,2,0.20030012733681732,0.001564908608260105,0.20450017118717448,3.421599859372684e-4
20113014,1,1,0.19906335325973776,NA,0.20422967448272783,NA
20113015,6,3,0.20134880884989717,0.001506494749133014,0.20473017685624662,3.297722255945951e-4
20114001,1,1,0.20688316930470793,NA,0.20595796896229832,NA
20114002,1,1,0.1981757346916416,NA,0.20403773050007004,NA
20114004,6,3,0.1991345399577779,8.27327822006435e-4,0.20424558204010432,1.797485114061389e-4
20114007,6,3,0.2020523196607575,0.0030345183265007426,0.20488769776068405,6.671334423424691e-4
20114008,1,1,0.19838783709457636,NA,0.204083433658735,NA
20114010,3,2,0.19903303605096562,4.464968253531014e-4,0.20422320196039645,9.689377604879846e-5
20115901,28441,238,0.2687409385077735,0.046541391767986925,0.22120579394306597,0.01201384628479934
20201001,10,4,0.19872561688616996,7.33239804395477e-4,0.20415689251756422,1.590126254970702e-4
20201002,1,1,0.2018166483148564,NA,0.20483210587927642,NA
20201004,1,1,0.19807024209973625,NA,0.2040150587419019,NA
20201005,1,1,0.1980976555700633,NA,0.20402094527091988,NA
20201007,10,4,0.20102729598586533,0.0034718323230837184,0.2046639076853159,7.642886119137383e-4
20201011,91,13,0.20445739942881913,0.007004809221770186,0.20543293604337046,0.0015757275879640788
20201012,6,3,0.19851043762942844,3.6432152666818766e-4,0.20411003003780886,7.875990566811885e-5
20201027,1,1,0.19835072752334196,NA,0.20407542802233128,NA
20201029,1,1,0.1983616527812788,NA,0.20407778455000178,NA
20201033,3,2,0.19964916048555206,0.0010174282655011297,0.204357582007289,2.2139310686608734e-4
20201035,1,1,0.19840681554846093,NA,0.20408752924334056,NA
20201039,1,1,0.19814771670974876,NA,0.20403170433769147,NA
20201040,1,1,0.1982300076492778,NA,0.20404941180420308,NA
20201043,1,1,0.20050703013072632,NA,0.20454450820968126,NA
