p1_id,p1_EACODE,p1_District,p2_id,p2_EACODE,p2_District,h,ph_variogram,log_SOC_variogram
61,20705015,Mchinji,90,10506902,Mzimba,171.491894025415,0.4462271345235532,0.2761590695699351
61,20705015,Mchinji,91,10301006,Nkhata Bay,230.78590730543527,0.4500431060310338,0.27827153174039165
61,20705015,Mchinji,92,10501040,Mzimba,161.95380206346638,0.4448241012938728,0.2754681269757779
61,20705015,Mchinji,93,30101042,Mangochi,283.39321175417695,0.4507706487172023,0.2787832315238251
61,20705015,Mchinji,94,20115901,Kasungu,82.57199620315058,0.40015290464144343,0.258341792319206
61,20705015,Mchinji,95,20603046,Lilongwe,114.79909860324771,0.42912186073957514,0.2687648865504265
61,20705015,Mchinji,96,20504001,Salima,157.10334369478048,0.4439603815647053,0.275055525329971
61,20705015,Mchinji,97,31003041,Chikwawa,344.68040002481166,0.4509565991795993,0.27894726522021834
61,20705015,Mchinji,98,20505024,Salima,179.3378388549611,0.44713982189467577,0.27662571471196473
61,20705015,Mchinji,99,30107038,Mangochi,286.64512094919985,0.4507900370904861,0.2787988904780795
62,20207901,Nkhotakota,63,10505050,Mzimba,131.70468602958425,0.4370634833984629,0.27198866501748176
62,20207901,Nkhotakota,64,31001006,Chikwawa,416.05477605259983,0.4509937566251558,0.2789898388712999
62,20207901,Nkhotakota,65,20406037,Dowa,111.41850933264972,0.4270695933269395,0.2679674822723902
62,20207901,Nkhotakota,66,20683004,Lilongwe,124.93380049092984,0.43429698107552545,0.27083710789689847
62,20207901,Nkhotakota,67,10508010,Mzimba,30.099378867622665,0.2769311072720015,0.22280051340581497
62,20207901,Nkhotakota,68,30103049,Mangochi,214.93365999244872,0.4495288008253131,0.2779509600303043
62,20207901,Nkhotakota,69,10505053,Mzimba,118.82458332544029,0.431342309334459,0.2696423927784765
62,20207901,Nkhotakota,70,10502055,Mzimba,141.78651120369167,0.4403664721307408,0.27341555533328044
62,20207901,Nkhotakota,71,10203004,Karonga,307.5790556061473,0.4508810957514461,0.278875899679996
62,20207901,Nkhotakota,72,20601054,Lilongwe,181.0703463397352,0.44731664577553343,0.27671803535272754
62,20207901,Nkhotakota,73,20505003,Salima,151.13534373978416,0.4427315973124355,0.2744822152453905
62,20207901,Nkhotakota,74,10505028,Mzimba,142.7383927708052,0.4406350836031584,0.27353457457336494
62,20207901,Nkhotakota,75,31009901,Chikwawa,378.55529452777904,0.45098270805511026,0.2789758626008464
62,20207901,Nkhotakota,76,20201031,Nkhotakota,15.9485584658991,0.2292787590208691,0.21110897310263535
62,20207901,Nkhotakota,77,20107016,Kasungu,89.33049492303107,0.40828403293017934,0.26111951495095387
62,20207901,Nkhotakota,78,20504008,Salima,142.14794770849264,0.44046926717463375,0.27346104389547965
62,20207901,Nkhotakota,79,10309006,Nkhata Bay,141.03281462662835,0.4401489129901088,0.273319518749192
62,20207901,Nkhotakota,80,20204009,Nkhotakota,34.731838562296524,0.29237415166919767,0.22679413135938117
62,20207901,Nkhotakota,81,31202012,Balaka,269.05777026740867,0.4506614773308161,0.27869833620759027
62,20207901,Nkhotakota,82,20107012,Kasungu,97.9949582523387,0.4169158559423016,0.2641791571464338
62,20207901,Nkhotakota,83,10301903,Nkhata Bay,106.55963076098686,0.4237885426852122,0.2667168310274692
62,20207901,Nkhotakota,84,31001001,Chikwawa,411.66211718501233,0.4509929653115968,0.27898875504736476
62,20207901,Nkhotakota,85,20201032,Nkhotakota,18.451226465523487,0.2373206850422448,0.21301551520209897
62,20207901,Nkhotakota,86,10203004,Karonga,316.82553804423225,0.450907505443913,0.278899734439812
62,20207901,Nkhotakota,87,10203019,Karonga,299.05478591154764,0.45085011583747114,0.27884893896885254
62,20207901,Nkhotakota,88,10106902,Chitipa,240.55363747184708,0.45026596404219593,0.27841823777401353
62,20207901,Nkhotakota,89,10508007,Mzimba,24.79643662691427,0.2587817943876321,0.2182364134411452
62,20207901,Nkhotakota,90,10506902,Mzimba,76.35107724100203,0.3914120465790222,0.2554490344766717
62,20207901,Nkhotakota,91,10301006,Nkhata Bay,114.866412562741,0.4291609304450409,0.26878018948781324
62,20207901,Nkhotakota,92,10501040,Mzimba,92.68593555786116,0.4118486797269765,0.2623678038389038
62,20207901,Nkhotakota,93,30101042,Mangochi,244.11715540008052,0.4503336489604764,0.27846407560859116
62,20207901,Nkhotakota,94,20115901,Kasungu,104.46661542704408,0.4222443941215819,0.26613758477425054
62,20207901,Nkhotakota,95,20603046,Lilongwe,174.87924439966676,0.4466449207916192,0.27637074768871933
62,20207901,Nkhotakota,96,20504001,Salima,137.8232194210924,0.43917211471184375,0.2728921327937126
62,20207901,Nkhotakota,97,31003041,Chikwawa,383.2009790110444,0.4509847582911227,0.27897831590512223
62,20207901,Nkhotakota,98,20505024,Salima,159.22200834611198,0.44435149710573046,0.27524129236628664
62,20207901,Nkhotakota,99,30107038,Mangochi,236.32793136135044,0.4501767438222742,0.27835878570231043
63,10505050,Mzimba,64,31001006,Chikwawa,539.4682362412785,0.4509997815479505,0.27899941078456836
63,10505050,Mzimba,65,20406037,Dowa,225.60185987384955,0.4498985509652418,0.27817922630327807
63,10505050,Mzimba,66,20683004,Lilongwe,237.61155049870837,0.4502049350015889,0.27837745934414215
63,10505050,Mzimba,67,10508010,Mzimba,107.54072811648722,0.4244844111983576,0.2669797539371429
63,10505050,Mzimba,68,30103049,Mangochi,346.198225846902,0.4509583523054254,0.27894907979061884
63,10505050,Mzimba,69,10505053,Mzimba,14.203890404580608,0.22393009867729555,0.2098566567855988
63,10505050,Mzimba,70,10502055,Mzimba,40.837954223097285,0.3116570361544615,0.2319310786874023
63,10505050,Mzimba,71,10203004,Karonga,204.07527311885997,0.4490250123148817,0.27765363022543366
63,10505050,Mzimba,72,20601054,Lilongwe,295.79366945640214,0.4508362334001548,0.2788371402336423
63,10505050,Mzimba,73,20505003,Salima,280.2755021103366,0.45075038190529887,0.27876707606069917
63,10505050,Mzimba,74,10505028,Mzimba,17.8346874605916,0.2353061610975425,0.2125353119812268
63,10505050,Mzimba,75,31009901,Chikwawa,502.075218837912,0.4509993967059533,0.2789986037124616
63,10505050,Mzimba,76,20201031,Nkhotakota,131.48519066168512,0.43698132034957066,0.2719539437949016
63,10505050,Mzimba,77,20107016,Kasungu,168.40173473709882,0.44581132320362216,0.27595129067121527
63,10505050,Mzimba,78,20504008,Salima,271.7163005197801,0.45068505710448137,0.2787162675227741
63,10505050,Mzimba,79,10309006,Nkhata Bay,105.5214131690936,0.42303289532806226,0.26643266248572905
63,10505050,Mzimba,80,20204009,Nkhotakota,165.78006281670062,0.4454304294199192,0.27576327500035347
63,10505050,Mzimba,81,31202012,Balaka,400.1616355286731,0.45099038543595,0.27898533794464486
63,10505050,Mzimba,82,20107012,Kasungu,163.8899724492582,0.4451386971801815,0.2756206578554143
63,10505050,Mzimba,83,10301903,Nkhata Bay,55.30653692795931,0.35091019001042273,0.2429749439071411
63,10505050,Mzimba,84,31001001,Chikwawa,536.0918073676488,0.4509997605625112,0.2789993630460762
63,10505050,Mzimba,85,20201032,Nkhotakota,133.41734978181557,0.4376884900610298,0.27225392226178435
63,10505050,Mzimba,86,10203004,Karonga,212.77637996608476,0.44944014067133886,0.27789762006147706
63,10505050,Mzimba,87,10203019,Karonga,195.0284265825034,0.44847614474556574,0.27734284643030405
63,10505050,Mzimba,88,10106902,Chitipa,141.8752324983434,0.4403917966074512,0.273426755117597
63,10505050,Mzimba,89,10508007,Mzimba,107.58955413826972,0.4245185877544135,0.2669926981146351
63,10505050,Mzimba,90,10506902,Mzimba,56.82915151077145,0.35447857431936225,0.24402384387959425
63,10505050,Mzimba,91,10301006,Nkhata Bay,77.56993663381928,0.393226950808805,0.256042481282256
63,10505050,Mzimba,92,10501040,Mzimba,41.372249786107616,0.31327427975051014,0.2323699087498218
63,10505050,Mzimba,93,30101042,Mangochi,375.7773525707414,0.45098135260447614,0.278974264956207
63,10505050,Mzimba,94,20115901,Kasungu,114.19143710569551,0.42876606743261414,0.2686257447435334
